URL,secondary_color
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_091_V_TC_46/815,3002,587,470/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_024_V_TC_46/872,1817,70,370/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_188_V_TC_46/945,1215,192,547/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_090_V_TC_46/790,1020,572,420/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_047_V_TC_46/852,4630,455,397/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_020_V_TC_46/897,4335,232,372/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_131_R_TC_46/137,2157,420,620/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_082_R_TC_46/12,2125,437,677/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_137_V_TC_46/865,4167,375,417/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_047_R_TC_46/102,2405,230,437/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_106_R_TC_46/30,2977,325,945/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_036_V_TC_46/802,2285,382,420/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_138_R_TC_46/47,2335,412,427/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_040_R_TC_46/52,2710,215,330/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_125_V_TC_46/850,1847,382,392/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_184_V_TC_46/902,2972,535,552/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_018_V_TC_46/865,622,337,352/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_014_R_TC_46/50,4642,287,350/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_002_V_TC_46/795,2497,517,420/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_108_V_TC_46/722,4135,415,430/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_008_R_TC_46/87,2322,295,480/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_115_V_TC_46/832,1680,382,385/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_127_V_TC_46/770,1820,505,662/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_169_R_TC_46/62,615,340,387/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_032_V_TC_46/917,4592,260,422/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_054_R_TC_46/137,3862,527,500/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_128_V_TC_46/790,3832,457,560/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_163_V_TC_46/3020,5267,157,280/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_010_V_TC_46/835,807,267,447/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_145_V_TC_46/932,4612,90,425/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_139_V_TC_46/665,3667,525,422/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_137_R_TC_46/12,1480,487,482/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_126_V_TC_46/817,1130,500,447/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_078_R_TC_46/40,4137,457,425/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_106_R_TC_46/2,4507,415,567/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_149_V_TC_46/777,3645,410,507/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_077_R_TC_46/142,4547,265,427/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_075_V_TC_46/822,2340,502,482/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_165_R_TC_46/52,4535,200,380/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_066_R_TC_46/2,1845,350,542/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_189_R_TC_46/135,4312,312,272/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_085_V_TC_46/830,3752,445,460/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_025_V_TC_46/775,2152,405,472/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_029_R_TC_46/82,4562,265,400/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_065_R_TC_46/2485,2982,130,157/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_094_R_TC_46/127,592,587,382/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_074_R_TC_46/47,2267,285,407/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_056_R_TC_46/65,600,480,435/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_114_V_TC_46/927,2522,275,457/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_087_V_TC_46/832,2510,550,497/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_064_V_TC_46/825,1880,442,437/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_167_R_TC_46/52,4127,432,452/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_148_R_TC_46/27,2522,275,660/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_040_V_TC_46/762,1527,285,360/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_023_V_TC_46/752,1902,442,495/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_014_R_TC_46/87,1882,187,192/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_062_R_TC_46/2,2442,547,975/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_012_R_TC_46/2577,3452,220,237/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_035_V_TC_46/1002,937,75,495/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_024_V_TC_46/785,2385,420,397/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_168_V_TC_46/772,3020,500,412/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_137_R_TC_46/92,3287,335,407/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_013_R_TC_46/120,2777,225,445/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_114_V_TC_46/747,502,532,470/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_016_V_TC_46/852,1890,267,262/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_088_R_TC_46/107,1482,517,400/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_063_V_TC_46/802,2492,517,655/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_056_V_TC_46/632,657,422,362/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_055_V_TC_46/705,2342,537,457/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_154_V_TC_46/722,1615,597,655/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_012_R_TC_46/1755,3452,252,242/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_100_V_TC_46/842,4102,420,930/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_149_V_TC_46/1025,4350,162,270/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_020_R_TC_46/2,1872,405,615/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_080_R_TC_46/52,4617,395,417/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_045_V_TC_46/847,777,417,415/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_021_V_TC_46/340,2442,102,400/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_097_V_TC_46/880,1010,280,435/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_156_R_TC_46/95,4340,220,395/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_165_V_TC_46/840,2755,257,410/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_034_R_TC_46/30,2290,297,480/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_070_R_TC_46/2,2527,335,942/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_262_V_TC_46/412,747,185,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_103_R_TC_46/3682,4162,167,145/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_035_V_TC_46/3530,4427,235,152/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_307_R_TC_46/3680,1692,232,150/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_123_R_TC_46/2385,5622,277,160/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_048_R_TC_46/3947,4562,180,557/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_041_V_TC_46/2225,3395,152,142/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_111_V_TC_46/4645,1920,187,155/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_177_R_TC_46/1992,5120,205,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_081_V_TC_46/3592,3122,172,147/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_146_V_TC_46/4582,1305,205,140/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_107_V_TC_46/242,2670,170,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_150_R_TC_46/2,2240,185,175/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_074_R_TC_46/3680,4905,175,165/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_279_R_TC_46/1392,1867,212,237/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_001_R_TC_46/3462,2802,222,157/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_245_V_TC_46/4155,2320,307,295/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_209_V_TC_46/427,2850,192,202/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_143_R_TC_46/1572,3052,397,167/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_339_R_TC_46/680,3017,92,347/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_057_R_TC_46/982,3865,165,165/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_210_V_TC_46/1997,4405,65,157/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_344_R_TC_46/3790,5017,242,235/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_290_V_TC_46/4580,4390,345,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_132_V_TC_46/4040,3160,155,122/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_247_R_TC_46/3200,2422,187,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_294_R_TC_46/2987,4962,220,165/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_221_R_TC_46/1385,4420,192,142/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_328_V_TC_46/2147,2790,232,157/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_040_V_TC_46/3745,3012,297,222/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_215_R_TC_46/2882,3807,217,157/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_217_V_TC_46/3857,3065,350,172/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_100_V_TC_46/3287,2642,170,152/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_277_R_TC_46/1897,6645,255,352/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_336_V_TC_46/3255,6275,82,450/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_301_V_TC_46/2967,6380,207,182/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_045_V_TC_46/3035,3007,192,152/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_198_R_TC_46/2540,7025,290,322/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_296_R_TC_46/2475,2107,260,367/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_366_R_TC_46/1947,6312,215,235/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_194_R_TC_46/2402,5582,165,222/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_290_V_TC_46/2410,4317,267,237/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_328_R_TC_46/2457,1892,240,1830/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_292_V_TC_46/2085,2607,272,180/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_348_V_TC_46/790,3830,1105,885/pct:40/0/default.jpg",blue
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_158_V_TC_46/2387,3605,192,150/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_163_V_TC_46/2062,4910,170,177/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_171_R_TC_46/4040,987,235,175/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_282_V_TC_46/4072,2647,207,245/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_348_R_TC_46/822,6615,555,670/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_181_V_TC_46/4160,5187,152,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_073_V_TC_46/3502,2912,190,175/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_059_V_TC_46/2432,1247,317,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_177_V_TC_46/2410,5360,217,192/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_060_V_TC_46/297,340,262,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_060_V_TC_46/4885,5437,247,240/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_237_V_TC_46/4927,847,240,200/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_352_V_TC_46/3367,1467,397,280/pct:40/0/default.jpg",blue
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_315_R_TC_46/605,3845,70,397/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_243_V_TC_46/4872,5407,155,232/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_140_R_TC_46/2050,1047,207,177/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_010_R_TC_46/3730,3082,207,357/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_241_R_TC_46/2755,1687,210,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_238_V_TC_46/4182,3895,120,152/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_139_R_TC_46/1365,1022,192,172/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_083_V_TC_46/320,3930,185,155/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_100_R_TC_46/2450,785,162,210/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_041_R_TC_46/197,915,175,195/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_099_R_TC_46/3532,3347,172,137/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_143_V_TC_46/4932,5230,227,175/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_133_V_TC_46/475,1870,190,212/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_202_V_TC_46/392,1365,232,587/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_104_V_TC_46/5027,3642,222,247/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_024_R_TC_46/3032,4597,130,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_270_R_TC_46/1912,2622,285,192/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_203_R_TC_46/3135,3542,340,212/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_137_V_TC_46/4110,4280,187,152/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_213_R_TC_46/3885,4897,245,157/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_191_V_TC_46/3422,5522,237,455/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_045_R_TC_46/3325,2660,332,292/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_268_R_TC_46/1107,1552,162,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_203_R_TC_46/1610,2280,207,180/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_206_R_TC_46/67,1757,175,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_121_R_TC_46/3710,1335,210,147/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_228_R_TC_46/3222,1822,162,177/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_089_R_TC_46/902,2565,307,190/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_288_R_TC_46/3522,2347,230,247/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_314_V_TC_46/2640,6617,222,355/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_134_R_TC_46/3845,5055,222,160/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_096_V_TC_46/3492,6070,170,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_309_R_TC_46/467,6100,160,1392/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_235_R_TC_46/3672,1565,307,140/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_064_V_TC_46/2075,2720,275,165/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_234_R_TC_46/2535,270,185,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_300_R_TC_46/1815,320,62,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_360_V_TC_46/3182,1432,260,522/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_307_R_TC_46/1000,1302,640,245/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_210_V_TC_46/3497,1852,360,177/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_185_V_TC_46/2882,2940,202,150/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_058_V_TC_46/3455,7860,230,612/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_065_R_TC_46/2677,2965,345,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_325_V_TC_46/2387,4537,232,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_248_V_TC_46/335,1552,247,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_056_V_TC_46/3505,320,225,387/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_060_R_TC_46/2427,272,237,225/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_009_R_TC_46/3827,4570,160,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_345_R_TC_46/1685,6312,197,190/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_ix_V_TC_46/162,1312,365,717/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_016_V_TC_46/4652,4917,292,180/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_071_R_TC_46/3010,3340,120,137/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_243_V_TC_46/1950,2670,165,167/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_149_R_TC_46/3787,4755,215,172/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_030_V_TC_46/4252,912,260,185/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_267_V_TC_46/3375,287,205,142/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_303_R_TC_46/3402,6602,435,182/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_219_V_TC_46/2282,2322,332,192/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_037_R_TC_46/245,250,182,305/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_245_V_TC_46/2560,1707,422,215/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_083_R_TC_46/92,3265,147,202/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_146_V_TC_46/452,360,195,165/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_060_R_TC_46/1957,4857,180,195/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_028_V_TC_46/332,7225,142,187/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_015_R_TC_46/2,2905,232,232/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_203_V_TC_46/3595,1502,280,140/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_100_R_TC_46/2,6645,175,210/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_152_V_TC_46/3935,1435,182,162/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_138_V_TC_46/2412,4162,165,147/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_177_V_TC_46/4392,2550,265,170/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_073_V_TC_46/287,3150,207,402/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_366_V_TC_46/3172,4337,445,1712/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_071_R_TC_46/1602,2680,172,147/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_207_V_TC_46/4280,2985,205,160/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_309_V_TC_46/2290,6565,272,220/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_339_R_TC_46/1450,4030,202,207/pct:40/0/default.jpg",
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_341_R_TC_46/1160,1817,245,232/pct:40/0/default.jpg",
