URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_130_V_TC_46/1220,1140,800,135/pct:40/0/default.jpg",,30,130 V,1220,1140,800,135,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_112_V_TC_46/2872,2930,575,165/pct:40/0/default.jpg",,94,112 V,2872,2930,575,165,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_080_R_TC_46/225,4845,447,100/pct:40/0/default.jpg",,483,80 R,225,4845,447,100,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_134_R_TC_46/3972,4637,280,132/pct:40/0/default.jpg",,31,134 R,3972,4637,280,132,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_002_R_TC_46/1505,1162,722,122/pct:40/0/default.jpg",,52,2 R,1505,1162,722,122,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_151_TC_46/600,2497,790,120/pct:40/0/default.jpg",,441,151,600,2497,790,120,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_222_R_TC_46/1070,5482,1752,162/pct:40/0/default.jpg",,83,222 R,1070,5482,1752,162,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_28_R_TC_46/4060,4937,880,160/pct:40/0/default.jpg",,94,28 R,4060,4937,880,160,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_104_V_TC_46/4572,6382,402,100/pct:40/0/default.jpg",,75,104 V,4572,6382,402,100,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_133_V_TC_46/1442,6195,2292,195/pct:40/0/default.jpg",,269,133 V,1442,6195,2292,195,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_025_V_TC_46/2452,1515,865,130/pct:40/0/default.jpg",,416,25 V,2452,1515,865,130,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_498_R_TC_46/2785,4652,240,110/pct:40/0/default.jpg",,484,498 R,2785,4652,240,110,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_070_TC_46/2200,755,942,170/pct:40/0/default.jpg",,265,70,2200,755,942,170,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_133_V_TC_46/1525,1252,542,187/pct:40/0/default.jpg",,269,133 V,1525,1252,542,187,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_147_R_TC_46/2797,890,710,130/pct:40/0/default.jpg",,31,147 R,2797,890,710,130,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_009_R_TC_46/1800,2462,695,122/pct:40/0/default.jpg",,45,9 R,1800,2462,695,122,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_207_V_TC_46/2827,4142,725,120/pct:40/0/default.jpg",,10,207 V,2827,4142,725,120,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_134_V_TC_46/2955,5492,380,187/pct:40/0/default.jpg",,400,134 V,2955,5492,380,187,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_092_R_TC_46/2747,5105,1672,117/pct:40/0/default.jpg",,52,92 R,2747,5105,1672,117,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_27_V_TC_46/4350,4550,362,132/pct:40/0/default.jpg",,31,27 V,4350,4550,362,132,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_118_V_TC_46/4392,1192,692,202/pct:40/0/default.jpg",,292,118 V,4392,1192,692,202,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_110_R_TC_46/930,3982,632,115/pct:40/0/default.jpg",,468,110 R,930,3982,632,115,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_278_R_TC_46/1202,2832,600,87/pct:40/0/default.jpg",,75,278 R,1202,2832,600,87,
"https://stacks.stanford.edu/image/iiif/gx795dx4085%2F219_52_V_TC_46/1615,652,3807,225/pct:40/0/default.jpg",,219,52 V,1615,652,3807,225,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_245_R_TC_46/3380,6175,382,97/pct:40/0/default.jpg",,10,245 R,3380,6175,382,97,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_149_V_TC_46/5337,4852,302,145/pct:40/0/default.jpg",,31,149 V,5337,4852,302,145,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_075_TC_46/412,2035,1552,115/pct:40/0/default.jpg",,481,75,412,2035,1552,115,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_165_R_TC_46/2680,4350,692,122/pct:40/0/default.jpg",,52,165 R,2680,4350,692,122,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_206_V_TC_46/4767,5347,340,107/pct:40/0/default.jpg",,49,206 V,4767,5347,340,107,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_25_R_TC_46/2542,1120,212,70/pct:40/0/default.jpg",,136,25 R,2542,1120,212,70,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_74_R_TC_46/680,5072,1170,137/pct:40/0/default.jpg",,50,74 R,680,5072,1170,137,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_274_V_TC_46/1137,3340,387,72/pct:40/0/default.jpg",,55,274 V,1137,3340,387,72,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_123_R_TC_46/2522,6677,722,167/pct:40/0/default.jpg",,135,123 R,2522,6677,722,167,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_91_V_TC_46/2770,6352,467,132/pct:40/0/default.jpg",,31,91 V,2770,6352,467,132,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_118_TC_46/1110,1222,517,100/pct:40/0/default.jpg",,66A,118,1110,1222,517,100,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_63_TC_46/175,1767,2032,157/pct:40/0/default.jpg",,266,63,175,1767,2032,157,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_019_R_TC_46/3932,6680,1072,122/pct:40/0/default.jpg",,45,19 R,3932,6680,1072,122,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_69_V_TC_46/1420,5480,862,150/pct:40/0/default.jpg",,131,69 V,1420,5480,862,150,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_076_V_TC_46/1940,4137,1180,97/pct:40/0/default.jpg",,75,76 V,1940,4137,1180,97,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_073_V_TC_46/4775,1667,780,110/pct:40/0/default.jpg",,16II,73 V,4775,1667,780,110,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_050_R_TC_46/3802,5135,390,182/pct:40/0/default.jpg",,135,50 R,3802,5135,390,182,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_162_R_TC_46/795,2385,342,132/pct:40/0/default.jpg",,92,162 R,795,2385,342,132,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_177_V_TC_46/2850,3380,480,72/pct:40/0/default.jpg",,55,177 V,2850,3380,480,72,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_117_V_TC_46/4977,3900,495,185/pct:40/0/default.jpg",,135,117 V,4977,3900,495,185,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_6_R_TC_46/1480,3325,1105,115/pct:40/0/default.jpg",,263,6 R,1480,3325,1105,115,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_097_V_TC_46/1645,1395,845,112/pct:40/0/default.jpg",,397,97 V,1645,1395,845,112,
"https://stacks.stanford.edu/image/iiif/xn117yn5845%2F371_051_V_TC_46/1250,2027,2447,140/pct:40/0/default.jpg",,371,51 V,1250,2027,2447,140,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_108_R_TC_46/587,5412,4145,212/pct:40/0/default.jpg",,292,108 R,587,5412,4145,212,
"https://stacks.stanford.edu/image/iiif/ff315vp3525%2F089_003_V_TC_46/4055,742,222,105/pct:40/0/default.jpg",,89,3 V,4055,742,222,105,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_69_R_TC_46/1727,4937,2502,170/pct:40/0/default.jpg",,269,69 R,1727,4937,2502,170,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_027_TC_46/232,5717,822,132/pct:40/0/default.jpg",,51,27,232,5717,822,132,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_084_R_TC_46/887,2267,330,122/pct:40/0/default.jpg",,271,84 R,887,2267,330,122,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_058_V_TC_46/1410,4135,590,85/pct:40/0/default.jpg",,406,58 V,1410,4135,590,85,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_060_R_TC_46/1480,6485,745,102/pct:40/0/default.jpg",,16II,60 R,1480,6485,745,102,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_331_V_TC_46/2855,1427,582,115/pct:40/0/default.jpg",,10,331 V,2855,1427,582,115,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_037_V_TC_46/1590,3337,1132,135/pct:40/0/default.jpg",,45,37 V,1590,3337,1132,135,
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_070_R_TC_46/2502,5980,935,162/pct:40/0/default.jpg",,404,70 R,2502,5980,935,162,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_253_R_TC_46/535,1167,680,72/pct:40/0/default.jpg",,55,253 R,535,1167,680,72,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_132_R_TC_46/3865,2080,687,115/pct:40/0/default.jpg",,29,132 R,3865,2080,687,115,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_131_V_TC_46/2415,2217,2470,147/pct:40/0/default.jpg",,273,131 V,2415,2217,2470,147,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_137_R_TC_46/1180,990,380,115/pct:40/0/default.jpg",,319,137 R,1180,990,380,115,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_029_V_TC_46/2387,762,277,102/pct:40/0/default.jpg",,231,29 V,2387,762,277,102,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_136_R_TC_46/2385,5042,1727,160/pct:40/0/default.jpg",,131,136 R,2385,5042,1727,160,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_045_R_TC_46/1885,1895,727,175/pct:40/0/default.jpg",,380,45 R,1885,1895,727,175,
"https://stacks.stanford.edu/image/iiif/ff315vp3525%2F089_002_V_TC_46/1517,477,1520,102/pct:40/0/default.jpg",,89,2 V,1517,477,1520,102,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_023_V_TC_46/1077,5405,1577,120/pct:40/0/default.jpg",,45,23 V,1077,5405,1577,120,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_110_R_TC_46/2015,1527,170,72/pct:40/0/default.jpg",,55,110 R,2015,1527,170,72,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_16_V_TC_46/1430,3777,777,150/pct:40/0/default.jpg",,315,16 V,1430,3777,777,150,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_42_V_TC_46/2340,3532,2305,160/pct:40/0/default.jpg",,300,42 V,2340,3532,2305,160,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_6_R_TC_46/305,3932,1837,177/pct:40/0/default.jpg",,131,6 R,305,3932,1837,177,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_035_V_TC_46/2445,2375,1170,125/pct:40/0/default.jpg",,330,35 V,2445,2375,1170,125,
"https://stacks.stanford.edu/image/iiif/jv228wq5037%2F385_141_TC_46/1932,3510,517,117/pct:40/0/default.jpg",,385,141,1932,3510,517,117,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_070_R_TC_46/1535,1365,257,95/pct:40/0/default.jpg",,75,70 R,1535,1365,257,95,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_ii_R_TC_46/3310,2387,1027,105/pct:40/0/default.jpg",,22,ii R,3310,2387,1027,105,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_143_V_TC_46/4120,3285,1325,125/pct:40/0/default.jpg",,52,143 V,4120,3285,1325,125,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_131_V_TC_46/4057,4955,585,120/pct:40/0/default.jpg",,204,131 V,4057,4955,585,120,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_058_R_TC_46/987,3680,1075,115/pct:40/0/default.jpg",,29,58 R,987,3680,1075,115,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_197_V_TC_46/1960,6907,1565,125/pct:40/0/default.jpg",,10,197 V,1960,6907,1565,125,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_278_V_TC_46/1585,2270,365,70/pct:40/0/default.jpg",,55,278 V,1585,2270,365,70,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_190_R_TC_46/790,5247,762,190/pct:40/0/default.jpg",,269,190 R,790,5247,762,190,
"https://stacks.stanford.edu/image/iiif/dm156pk7342%2F190_134_TC_46/1137,307,2672,192/pct:40/0/default.jpg",,190,134,1137,307,2672,192,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_074_R_TC_46/1682,2912,307,117/pct:40/0/default.jpg",,483,74 R,1682,2912,307,117,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_084_R_TC_46/172,3067,2587,105/pct:40/0/default.jpg",,461,84 R,172,3067,2587,105,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_044_R_TC_46/1247,3247,482,65/pct:40/0/default.jpg",,55,44 R,1247,3247,482,65,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_040_V_TC_46/2382,2355,630,107/pct:40/0/default.jpg",,26,40 V,2382,2355,630,107,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_125_V_TC_46/4027,4675,385,102/pct:40/0/default.jpg",,75,125 V,4027,4675,385,102,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_166_TC_46/4295,6230,820,187/pct:40/0/default.jpg",,163,166,4295,6230,820,187,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_74_V_TC_46/2335,5757,2587,162/pct:40/0/default.jpg",,83,74 V,2335,5757,2587,162,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_1_V_TC_46/1605,3080,397,102/pct:40/0/default.jpg",,83,1 V,1605,3080,397,102,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_059_R_TC_46/722,992,452,125/pct:40/0/default.jpg",,45,59 R,722,992,452,125,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_237_R_TC_46/2175,130,1015,220/pct:40/0/default.jpg",,484,237 R,2175,130,1015,220,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_057_R_TC_46/1155,130,510,195/pct:40/0/default.jpg",,16II,57 R,1155,130,510,195,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_017_V_TC_46/1925,6197,710,110/pct:40/0/default.jpg",,485,17 V,1925,6197,710,110,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_026_R_TC_46/2105,1420,402,132/pct:40/0/default.jpg",,92,26 R,2105,1420,402,132,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_39_V_TC_46/2212,3400,1140,70/pct:40/0/default.jpg",,136,39 V,2212,3400,1140,70,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_193_R_TC_46/317,1987,422,120/pct:40/0/default.jpg",,628,193 R,317,1987,422,120,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_220_V_TC_46/4945,1947,217,100/pct:40/0/default.jpg",,75,220 V,4945,1947,217,100,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_19_V_TC_46/892,415,525,85/pct:40/0/default.jpg",,277,19 V,892,415,525,85,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_123_V_TC_46/2930,325,210,85/pct:40/0/default.jpg",,66A,123 V,2930,325,210,85,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_203_V_TC_46/3170,1290,287,75/pct:40/0/default.jpg",,55,203 V,3170,1290,287,75,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_168_V_TC_46/2955,4177,367,115/pct:40/0/default.jpg",,31,168 V,2955,4177,367,115,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_118_R_TC_46/870,1545,175,80/pct:40/0/default.jpg",,55,118 R,870,1545,175,80,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvi_V_TC_46/2585,5605,1082,87/pct:40/0/default.jpg",,22,xvi V,2585,5605,1082,87,
"https://stacks.stanford.edu/image/iiif/dy778wn8940%2F253_126_V_TC_46/1497,5192,1672,175/pct:40/0/default.jpg",,253,126 V,1497,5192,1672,175,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_126_R_TC_46/1225,4200,1267,137/pct:40/0/default.jpg",,204,126 R,1225,4200,1267,137,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_065_V_TC_46/4772,882,635,115/pct:40/0/default.jpg",,52,65 V,4772,882,635,115,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_064_R_TC_46/442,932,1775,122/pct:40/0/default.jpg",,52,64 R,442,932,1775,122,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xii_R_TC_46/502,5877,1277,97/pct:40/0/default.jpg",,22,xii R,502,5877,1277,97,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_202_R_TC_46/3092,5332,657,102/pct:40/0/default.jpg",,485,202 R,3092,5332,657,102,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_041_R_TC_46/1837,2752,1210,152/pct:40/0/default.jpg",,317,41 R,1837,2752,1210,152,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_127_V_TC_46/3502,1030,1767,112/pct:40/0/default.jpg",,52,127 V,3502,1030,1767,112,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iii_V_TC_46/3950,3285,1030,112/pct:40/0/default.jpg",,22,iii V,3950,3285,1030,112,
"https://stacks.stanford.edu/image/iiif/xm721dj4603%2F478_148_R_TC_46/42,3235,1890,157/pct:40/0/default.jpg",,478,148 R,42,3235,1890,157,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_51_V_TC_46/3275,4032,632,125/pct:40/0/default.jpg",,54,51 V,3275,4032,632,125,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_50_V_TC_46/3897,2737,870,245/pct:40/0/default.jpg",,202,50 V,3897,2737,870,245,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_273_V_TC_46/3000,1877,432,105/pct:40/0/default.jpg",,75,273 V,3000,1877,432,105,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_062_V_TC_46/3455,2692,670,117/pct:40/0/default.jpg",,468,62 V,3455,2692,670,117,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_035_R_TC_46/3372,3975,1822,127/pct:40/0/default.jpg",,45,35 R,3372,3975,1822,127,
"https://stacks.stanford.edu/image/iiif/tj601fd3737%2F149_077_R_TC_46/400,2662,2985,167/pct:40/0/default.jpg",,149,77 R,400,2662,2985,167,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_110_R_TC_46/3340,4780,597,157/pct:40/0/default.jpg",,461,110 R,3340,4780,597,157,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_11_V_TC_46/1952,6952,1427,175/pct:40/0/default.jpg",,94,11 V,1952,6952,1427,175,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_280_V_TC_46/4147,1387,540,145/pct:40/0/default.jpg",,4,280 V,4147,1387,540,145,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_103_TC_46/852,1292,3762,285/pct:40/0/default.jpg",,163,103,852,1292,3762,285,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_059_R_TC_46/727,2907,367,127/pct:40/0/default.jpg",,45,59 R,727,2907,367,127,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_254_R_TC_46/675,6605,3500,170/pct:40/0/default.jpg",,269,254 R,675,6605,3500,170,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_347_R_TC_46/3810,2540,502,122/pct:40/0/default.jpg",,271,347 R,3810,2540,502,122,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iii_R_TC_46/1562,6072,902,107/pct:40/0/default.jpg",,22,iii R,1562,6072,902,107,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_132_V_TC_46/1475,995,3497,200/pct:40/0/default.jpg",,269,132 V,1475,995,3497,200,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_31_R_TC_46/615,6187,892,142/pct:40/0/default.jpg",,50,31 R,615,6187,892,142,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iv_V_TC_46/762,2857,1080,112/pct:40/0/default.jpg",,22,iv V,762,2857,1080,112,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_006_V_TC_46/3457,7517,1512,117/pct:40/0/default.jpg",,45,6 V,3457,7517,1512,117,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_ii_V_TC_46/4570,2070,640,112/pct:40/0/default.jpg",,22,ii V,4570,2070,640,112,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_62_R_TC_46/1595,1347,205,85/pct:40/0/default.jpg",,107,62 R,1595,1347,205,85,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_483_TC_46/375,4335,1147,202/pct:40/0/default.jpg",,162,483,375,4335,1147,202,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_69_R_TC_46/3837,2587,452,155/pct:40/0/default.jpg",,300,69 R,3837,2587,452,155,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_114_R_TC_46/435,2982,2027,205/pct:40/0/default.jpg",,292,114 R,435,2982,2027,205,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_161_V_TC_46/4452,3217,820,92/pct:40/0/default.jpg",,75,161 V,4452,3217,820,92,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_371_TC_46/1377,1105,447,107/pct:40/0/default.jpg",,481,371,1377,1105,447,107,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_136_V_TC_46/4080,5977,857,107/pct:40/0/default.jpg",,10,136 V,4080,5977,857,107,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_121_V_TC_46/1355,4322,370,75/pct:40/0/default.jpg",,55,121 V,1355,4322,370,75,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_276_V_TC_46/1477,5812,450,147/pct:40/0/default.jpg",,4,276 V,1477,5812,450,147,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_160_V_TC_46/945,4975,4037,162/pct:40/0/default.jpg",,252,160 V,945,4975,4037,162,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_65_R_TC_46/2132,3807,615,165/pct:40/0/default.jpg",,300,65 R,2132,3807,615,165,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_54_R_TC_46/2785,5060,667,110/pct:40/0/default.jpg",,27,54 R,2785,5060,667,110,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_117_R_TC_46/977,1955,520,72/pct:40/0/default.jpg",,55,117 R,977,1955,520,72,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_084_V_TC_46/1295,3030,2005,160/pct:40/0/default.jpg",,380,84 V,1295,3030,2005,160,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_020_R_TC_46/2410,3845,287,75/pct:40/0/default.jpg",,55,20 R,2410,3845,287,75,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_154_R_TC_46/627,2415,1602,170/pct:40/0/default.jpg",,62,154 R,627,2415,1602,170,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_181_R_TC_46/2767,945,1810,125/pct:40/0/default.jpg",,52,181 R,2767,945,1810,125,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_215_R_TC_46/2067,500,712,212/pct:40/0/default.jpg",,83,215 R,2067,500,712,212,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_058_V_TC_46/4942,4355,605,140/pct:40/0/default.jpg",,92,58 V,4942,4355,605,140,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_120_R_TC_46/3622,1072,692,120/pct:40/0/default.jpg",,204,120 R,3622,1072,692,120,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_151_R_TC_46/225,2657,890,112/pct:40/0/default.jpg",,480,151 R,225,2657,890,112,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_182_V_TC_46/3882,4177,570,135/pct:40/0/default.jpg",,92,182 V,3882,4177,570,135,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_86_R_TC_46/695,1277,1032,125/pct:40/0/default.jpg",,31,86 R,695,1277,1032,125,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_5_V_TC_46/2362,5832,897,150/pct:40/0/default.jpg",,50,5 V,2362,5832,897,150,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_013_R_TC_46/1585,1600,335,137/pct:40/0/default.jpg",,400,13 R,1585,1600,335,137,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_248_V_TC_46/2225,2627,960,75/pct:40/0/default.jpg",,55,248 V,2225,2627,960,75,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_151_V_TC_46/1340,6200,1685,162/pct:40/0/default.jpg",,252,151 V,1340,6200,1685,162,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_100_R_TC_46/355,1457,492,105/pct:40/0/default.jpg",,321,100 R,355,1457,492,105,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_65_TC_46/3820,7060,657,247/pct:40/0/default.jpg",,163,65,3820,7060,657,247,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_247_V_TC_46/1397,3107,2312,157/pct:40/0/default.jpg",,269,247 V,1397,3107,2312,157,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_167_V_TC_46/1517,4110,465,102/pct:40/0/default.jpg",,327,167 V,1517,4110,465,102,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_042_V_TC_46/4520,5165,487,92/pct:40/0/default.jpg",,75,42 V,4520,5165,487,92,
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_105_V_TC_46/3307,4442,1320,140/pct:40/0/default.jpg",,404,105 V,3307,4442,1320,140,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_135_V_TC_46/1492,5857,3387,170/pct:40/0/default.jpg",,269,135 V,1492,5857,3387,170,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_070_R_TC_46/307,3227,2527,135/pct:40/0/default.jpg",,231,70 R,307,3227,2527,135,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_074_R_TC_46/2727,5482,1330,230/pct:40/0/default.jpg",,425,74 R,2727,5482,1330,230,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_112_R_TC_46/370,3875,482,142/pct:40/0/default.jpg",,92,112 R,370,3875,482,142,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_239_R_TC_46/2637,5887,950,105/pct:40/0/default.jpg",,10,239 R,2637,5887,950,105,
