URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_267_R_TC_46/662,6992,1005,115/pct:40/0/default.jpg",,10,267 R,662,6992,1005,115,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_224_V_TC_46/2027,602,175,72/pct:40/0/default.jpg",,48,224 V,2027,602,175,72,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_109_R_TC_46/945,1250,3545,192/pct:40/0/default.jpg",,269,109 R,945,1250,3545,192,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_240_R_TC_46/802,3345,3540,185/pct:40/0/default.jpg",,269,240 R,802,3345,3540,185,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_078_R_TC_46/975,2295,610,122/pct:40/0/default.jpg",,468,78 R,975,2295,610,122,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_106_R_TC_46/3317,4645,602,182/pct:40/0/default.jpg",,315,106 R,3317,4645,602,182,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_080_V_TC_46/725,4432,857,150/pct:40/0/default.jpg",,405,80 V,725,4432,857,150,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_064_V_TC_46/5005,4915,257,100/pct:40/0/default.jpg",,75,64 V,5005,4915,257,100,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_211_V_TC_46/2802,1925,2047,177/pct:40/0/default.jpg",,269,211 V,2802,1925,2047,177,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_372_TC_46/3157,5870,1875,267/pct:40/0/default.jpg",,44,372,3157,5870,1875,267,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_080_V_TC_46/1115,2660,497,87/pct:40/0/default.jpg",,356,80 V,1115,2660,497,87,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_147_V_TC_46/3027,3277,192,90/pct:40/0/default.jpg",,75,147 V,3027,3277,192,90,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_146_V_TC_46/1280,7035,1272,142/pct:40/0/default.jpg",,52,146 V,1280,7035,1272,142,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_021_TC_46/2062,6347,782,275/pct:40/0/default.jpg",,146,21,2062,6347,782,275,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_370_V_TC_46/4645,5552,422,130/pct:40/0/default.jpg",,271,370 V,4645,5552,422,130,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_092_R_TC_46/600,3750,185,75/pct:40/0/default.jpg",,55,92 R,600,3750,185,75,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_120_R_TC_46/3890,4415,637,132/pct:40/0/default.jpg",,30,120 R,3890,4415,637,132,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_214_R_TC_46/930,5855,977,112/pct:40/0/default.jpg",,27,214 R,930,5855,977,112,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_102_V_TC_46/3242,2560,487,135/pct:40/0/default.jpg",,150,102 V,3242,2560,487,135,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_154_V_TC_46/2385,3755,282,125/pct:40/0/default.jpg",,92,154 V,2385,3755,282,125,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_56_V_TC_46/1095,1045,1295,97/pct:40/0/default.jpg",,186,56 V,1095,1045,1295,97,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_122_R_TC_46/2417,2930,672,117/pct:40/0/default.jpg",,438,122 R,2417,2930,672,117,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_045_V_TC_46/4492,157,355,157/pct:40/0/default.jpg",,16II,45 V,4492,157,355,157,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_664_TC_46/1550,1745,732,107/pct:40/0/default.jpg",,481,664,1550,1745,732,107,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_350_R_TC_46/3260,1027,622,95/pct:40/0/default.jpg",,10,350 R,3260,1027,622,95,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_54_V_TC_46/1522,825,1717,185/pct:40/0/default.jpg",,139,54 V,1522,825,1717,185,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_16_V_TC_46/1855,1620,3257,225/pct:40/0/default.jpg",,373,16 V,1855,1620,3257,225,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_236_R_TC_46/3112,6332,1357,120/pct:40/0/default.jpg",,16II,236 R,3112,6332,1357,120,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_231_V_TC_46/1350,4725,170,72/pct:40/0/default.jpg",,48,231 V,1350,4725,170,72,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_374_TC_46/1517,3085,3545,260/pct:40/0/default.jpg",,44,374,1517,3085,3545,260,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_42_R_TC_46/770,2795,3577,170/pct:40/0/default.jpg",,269,42 R,770,2795,3577,170,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_143_R_TC_46/790,3570,3540,157/pct:40/0/default.jpg",,269,143 R,790,3570,3540,157,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_056_R_TC_46/482,4110,625,87/pct:40/0/default.jpg",,406,56 R,482,4110,625,87,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_056_R_TC_46/1150,5220,477,75/pct:40/0/default.jpg",,66A,56 R,1150,5220,477,75,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_297_V_TC_46/1965,4530,1295,130/pct:40/0/default.jpg",,271,297 V,1965,4530,1295,130,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_190_V_TC_46/1377,3320,3595,182/pct:40/0/default.jpg",,269,190 V,1377,3320,3595,182,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_264_V_TC_46/1617,5172,1245,85/pct:40/0/default.jpg",,437,264 V,1617,5172,1245,85,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_158_V_TC_46/700,4805,405,67/pct:40/0/default.jpg",,55,158 V,700,4805,405,67,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_150_V_TC_46/4422,3395,305,100/pct:40/0/default.jpg",,49,150 V,4422,3395,305,100,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_029_R_TC_46/152,3762,2705,122/pct:40/0/default.jpg",,330,29 R,152,3762,2705,122,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_126_R_TC_46/1527,2632,1557,135/pct:40/0/default.jpg",,470,126 R,1527,2632,1557,135,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_214_R_TC_46/2547,4065,1420,105/pct:40/0/default.jpg",,271,214 R,2547,4065,1420,105,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_023_TC_46/985,4670,1837,175/pct:40/0/default.jpg",,162,23,985,4670,1837,175,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_088_V_TC_46/2437,5027,975,145/pct:40/0/default.jpg",,22,88 V,2437,5027,975,145,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_034_R_TC_46/3272,4960,247,112/pct:40/0/default.jpg",,10,34 R,3272,4960,247,112,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_118_TC_46/645,4610,1252,160/pct:40/0/default.jpg",,66A,118,645,4610,1252,160,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_94_R_TC_46/1012,1107,2445,160/pct:40/0/default.jpg",,252,94 R,1012,1107,2445,160,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_037_R_TC_46/1175,3155,267,92/pct:40/0/default.jpg",,75,37 R,1175,3155,267,92,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_061_R_TC_46/620,2195,1627,225/pct:40/0/default.jpg",,425,61 R,620,2195,1627,225,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_151_R_TC_46/3535,1900,417,172/pct:40/0/default.jpg",,54,151 R,3535,1900,417,172,
"https://stacks.stanford.edu/image/iiif/qv763hw0424%2F294_72_R_TC_46/4422,4467,625,155/pct:40/0/default.jpg",,294,72 R,4422,4467,625,155,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_090_V_TC_46/1772,2500,1427,120/pct:40/0/default.jpg",,52,90 V,1772,2500,1427,120,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_200_R_TC_46/965,1430,1002,112/pct:40/0/default.jpg",,10,200 R,965,1430,1002,112,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_200_R_TC_46/3320,3097,1115,187/pct:40/0/default.jpg",,269,200 R,3320,3097,1115,187,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_189_V_TC_46/2387,6247,320,122/pct:40/0/default.jpg",,52,189 V,2387,6247,320,122,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_019_V_TC_46/852,3450,1290,102/pct:40/0/default.jpg",,66A,19 V,852,3450,1290,102,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_24_R_TC_46/485,567,1600,150/pct:40/0/default.jpg",,31,24 R,485,567,1600,150,
"https://stacks.stanford.edu/image/iiif/cg531kv2466%2F302_091_TC_46/1120,4407,2587,197/pct:40/0/default.jpg",,302,91,1120,4407,2587,197,
"https://stacks.stanford.edu/image/iiif/nm203xw8381%2F002I_107_V_TC_46/2662,3520,475,162/pct:40/0/default.jpg",,2I,107 V,2662,3520,475,162,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_113_R_TC_46/1732,4812,230,75/pct:40/0/default.jpg",,437,113 R,1732,4812,230,75,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_423_V_TC_46/2462,377,457,102/pct:40/0/default.jpg",,49,423 V,2462,377,457,102,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_014_R_TC_46/602,2217,1195,140/pct:40/0/default.jpg",,468,14 R,602,2217,1195,140,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_5_R_TC_46/2827,855,367,107/pct:40/0/default.jpg",,83,5 R,2827,855,367,107,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_050_R_TC_46/2562,4250,1462,147/pct:40/0/default.jpg",,135,50 R,2562,4250,1462,147,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_31_V_TC_46/3940,4850,835,102/pct:40/0/default.jpg",,315,31 V,3940,4850,835,102,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_140_V_TC_46/4492,125,350,142/pct:40/0/default.jpg",,16II,140 V,4492,125,350,142,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_174_R_TC_46/1922,4215,215,105/pct:40/0/default.jpg",,75,174 R,1922,4215,215,105,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_196_V_TC_46/2335,3412,732,110/pct:40/0/default.jpg",,16II,196 V,2335,3412,732,110,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_238_R_TC_46/540,2427,600,77/pct:40/0/default.jpg",,55,238 R,540,2427,600,77,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_196_TC_46/2885,2557,1672,255/pct:40/0/default.jpg",,44,196,2885,2557,1672,255,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iii_V_TC_46/2290,4975,1267,112/pct:40/0/default.jpg",,22,iii V,2290,4975,1267,112,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_073_R_TC_46/2292,2832,672,140/pct:40/0/default.jpg",,470,73 R,2292,2832,672,140,
"https://stacks.stanford.edu/image/iiif/rb035hx9922%2F67_47_R_TC_46/457,1555,1982,160/pct:40/0/default.jpg",,67,47 R,457,1555,1982,160,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_163_R_TC_46/672,6002,2520,165/pct:40/0/default.jpg",,269,163 R,672,6002,2520,165,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_183_R_TC_46/160,4860,425,92/pct:40/0/default.jpg",,438,183 R,160,4860,425,92,
"https://stacks.stanford.edu/image/iiif/hp566jq8781%2F367_020_R_TC_46/190,5477,1475,187/pct:40/0/default.jpg",,367,20 R,190,5477,1475,187,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_126_V_TC_46/2820,2367,277,132/pct:40/0/default.jpg",,31,126 V,2820,2367,277,132,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_153_R_TC_46/1027,1982,1312,125/pct:40/0/default.jpg",,52,153 R,1027,1982,1312,125,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_109_V_TC_46/870,2790,4247,205/pct:40/0/default.jpg",,292,109 V,870,2790,4247,205,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xix_V_TC_46/1037,1397,662,102/pct:40/0/default.jpg",,22,xix V,1037,1397,662,102,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_056_R_TC_46/2505,5060,457,102/pct:40/0/default.jpg",,52,56 R,2505,5060,457,102,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_270_V_TC_46/2770,1895,655,112/pct:40/0/default.jpg",,10,270 V,2770,1895,655,112,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_40_R_TC_46/360,2580,632,205/pct:40/0/default.jpg",,373,40 R,360,2580,632,205,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_132_V_TC_46/3722,2742,345,112/pct:40/0/default.jpg",,484,132 V,3722,2742,345,112,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_197_V_TC_46/1347,1302,1787,117/pct:40/0/default.jpg",,52,197 V,1347,1302,1787,117,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_57_R_TC_46/2922,3830,975,135/pct:40/0/default.jpg",,50,57 R,2922,3830,975,135,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_120_R_TC_46/1902,3820,1852,172/pct:40/0/default.jpg",,316,120 R,1902,3820,1852,172,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_35_V_TC_46/1120,1557,205,87/pct:40/0/default.jpg",,186,35 V,1120,1557,205,87,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_203_V_TC_46/5095,4917,240,97/pct:40/0/default.jpg",,75,203 V,5095,4917,240,97,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_79_R_TC_46/757,6047,500,72/pct:40/0/default.jpg",,277,79 R,757,6047,500,72,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_12_V_TC_46/4632,3375,675,150/pct:40/0/default.jpg",,31,12 V,4632,3375,675,150,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_20_R_TC_46/4007,1185,977,157/pct:40/0/default.jpg",,94,20 R,4007,1185,977,157,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_viii_V_TC_46/2197,4775,542,112/pct:40/0/default.jpg",,22,viii V,2197,4775,542,112,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_70_V_TC_46/1327,1515,1037,152/pct:40/0/default.jpg",,50,70 V,1327,1515,1037,152,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_378_TC_46/1517,5332,3585,257/pct:40/0/default.jpg",,44,378,1517,5332,3585,257,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_47_V_TC_46/4240,1525,1117,107/pct:40/0/default.jpg",,204,47 V,4240,1525,1117,107,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_071_R_TC_46/1497,6407,715,115/pct:40/0/default.jpg",,75,71 R,1497,6407,715,115,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_076_R_TC_46/797,2527,275,77/pct:40/0/default.jpg",,55,76 R,797,2527,275,77,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_90_V_TC_46/2772,4190,187,87/pct:40/0/default.jpg",,50,90 V,2772,4190,187,87,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_125_V_TC_46/1615,2535,990,120/pct:40/0/default.jpg",,468,125 V,1615,2535,990,120,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_074_R_TC_46/430,7065,332,117/pct:40/0/default.jpg",,52,74 R,430,7065,332,117,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_179_R_TC_46/600,2527,795,112/pct:40/0/default.jpg",,483,179 R,600,2527,795,112,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_301_TC_46/2867,1995,907,270/pct:40/0/default.jpg",,44,301,2867,1995,907,270,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_117_V_TC_46/950,1117,1942,190/pct:40/0/default.jpg",,292,117 V,950,1117,1942,190,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_6_R_TC_46/2230,1622,1790,142/pct:40/0/default.jpg",,273,6 R,2230,1622,1790,142,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_028_V_TC_46/2512,5225,400,162/pct:40/0/default.jpg",,461,28 V,2512,5225,400,162,
"https://stacks.stanford.edu/image/iiif/qq824qn0842%2F318_336_TC_46/2487,4520,935,182/pct:40/0/default.jpg",,318,336,2487,4520,935,182,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_29_V_TC_46/3562,2082,1685,155/pct:40/0/default.jpg",,65,29 V,3562,2082,1685,155,
"https://stacks.stanford.edu/image/iiif/jd954hs3071%2F289_244_TC_46/850,870,445,135/pct:40/0/default.jpg",,289,244,850,870,445,135,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_73_R_TC_46/2770,3082,1170,165/pct:40/0/default.jpg",,50,73 R,2770,3082,1170,165,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_161_R_TC_46/3762,6552,352,132/pct:40/0/default.jpg",,31,161 R,3762,6552,352,132,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_132_V_TC_46/837,2760,1610,112/pct:40/0/default.jpg",,480,132 V,837,2760,1610,112,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_ix_R_TC_46/1840,1817,967,95/pct:40/0/default.jpg",,22,ix R,1840,1817,967,95,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_019_R_TC_46/482,1417,627,95/pct:40/0/default.jpg",,75,19 R,482,1417,627,95,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_018_TC_46/1610,4282,3657,275/pct:40/0/default.jpg",,44,18,1610,4282,3657,275,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_96_V_TC_46/3095,1540,1287,150/pct:40/0/default.jpg",,50,96 V,3095,1540,1287,150,
"https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_088_TC_46/1352,2127,1000,262/pct:40/0/default.jpg",,111,88,1352,2127,1000,262,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_077_R_TC_46/377,2735,450,120/pct:40/0/default.jpg",,295,77 R,377,2735,450,120,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_125_V_TC_46/4375,1025,965,165/pct:40/0/default.jpg",,131,125 V,4375,1025,965,165,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_37_V_TC_46/3422,3197,1370,145/pct:40/0/default.jpg",,273,37 V,3422,3197,1370,145,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_037_V_TC_46/2095,2797,1260,132/pct:40/0/default.jpg",,92,37 V,2095,2797,1260,132,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_115_R_TC_46/1012,3757,422,65/pct:40/0/default.jpg",,136,115 R,1012,3757,422,65,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_266_R_TC_46/1462,4200,177,72/pct:40/0/default.jpg",,55,266 R,1462,4200,177,72,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_125_R_TC_46/932,4477,195,85/pct:40/0/default.jpg",,186,125 R,932,4477,195,85,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_045_V_TC_46/3632,2122,285,125/pct:40/0/default.jpg",,52,45 V,3632,2122,285,125,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_171_V_TC_46/2367,2955,240,75/pct:40/0/default.jpg",,473,171 V,2367,2955,240,75,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_086_V_TC_46/4827,3890,535,117/pct:40/0/default.jpg",,52,86 V,4827,3890,535,117,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_064_V_TC_46/2197,5087,347,95/pct:40/0/default.jpg",,75,64 V,2197,5087,347,95,
"https://stacks.stanford.edu/image/iiif/kc116ss6676%2F442_078_TC_46/1712,612,1095,150/pct:40/0/default.jpg",,442,78,1712,612,1095,150,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_100_R_TC_46/2700,3375,1390,125/pct:40/0/default.jpg",,50,100 R,2700,3375,1390,125,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_198_TC_46/3605,2807,1842,190/pct:40/0/default.jpg",,200,198,3605,2807,1842,190,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_222_V_TC_46/4452,4425,322,97/pct:40/0/default.jpg",,75,222 V,4452,4425,322,97,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_107_V_TC_46/2877,4335,2112,177/pct:40/0/default.jpg",,269,107 V,2877,4335,2112,177,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_251_R_TC_46/327,2097,1515,137/pct:40/0/default.jpg",,3,251 R,327,2097,1515,137,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_078_V_TC_46/4920,5010,562,117/pct:40/0/default.jpg",,16II,78 V,4920,5010,562,117,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_207_V_TC_46/4595,6105,815,122/pct:40/0/default.jpg",,16II,207 V,4595,6105,815,122,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_iii_V_FLD_O_TC_46/5045,3577,1220,82/pct:40/0/default.jpg",,26,iii V,5045,3577,1220,82,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_16_R_TC_46/552,5870,3640,160/pct:40/0/default.jpg",,269,16 R,552,5870,3640,160,
"https://stacks.stanford.edu/image/iiif/jv228wq5037%2F385_245_TC_46/1642,3210,745,127/pct:40/0/default.jpg",,385,245,1642,3210,745,127,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_317_V_TC_46/4135,6647,377,112/pct:40/0/default.jpg",,271,317 V,4135,6647,377,112,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_iii_V_TC_46/3810,4670,1407,177/pct:40/0/default.jpg",,92,iii V,3810,4670,1407,177,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_79_R_TC_46/125,6287,1900,77/pct:40/0/default.jpg",,277,79 R,125,6287,1900,77,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_049_R_TC_46/245,4432,1485,145/pct:40/0/default.jpg",,339,49 R,245,4432,1485,145,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_049_V_TC_46/2800,4795,350,102/pct:40/0/default.jpg",,271,49 V,2800,4795,350,102,
"https://stacks.stanford.edu/image/iiif/cg742qv0435%2F328_018_TC_46/3422,1140,902,172/pct:40/0/default.jpg",,328,18,3422,1140,902,172,
"https://stacks.stanford.edu/image/iiif/qq824qn0842%2F318_449_TC_46/1532,3892,872,237/pct:40/0/default.jpg",,318,449,1532,3892,872,237,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_4_V_TC_46/1837,5492,3357,262/pct:40/0/default.jpg",,373,4 V,1837,5492,3357,262,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_011_V_TC_46/665,812,937,135/pct:40/0/default.jpg",,462,11 V,665,812,937,135,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_90_R_TC_46/887,6087,2945,160/pct:40/0/default.jpg",,83,90 R,887,6087,2945,160,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_184_V_TC_46/1817,2722,467,115/pct:40/0/default.jpg",,628,184 V,1817,2722,467,115,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_108_V_TC_46/2452,2310,335,137/pct:40/0/default.jpg",,92,108 V,2452,2310,335,137,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_101_V_TC_46/4312,5802,915,120/pct:40/0/default.jpg",,52,101 V,4312,5802,915,120,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_25_R_TC_46/950,4327,660,100/pct:40/0/default.jpg",,49,25 R,950,4327,660,100,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_34_V_TC_46/3487,1940,315,120/pct:40/0/default.jpg",,204,34 V,3487,1940,315,120,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_023_R_TC_46/905,592,690,105/pct:40/0/default.jpg",,66A,23 R,905,592,690,105,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_112_V_TC_46/2447,5842,377,150/pct:40/0/default.jpg",,92,112 V,2447,5842,377,150,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_133_R_TC_46/1147,2060,437,112/pct:40/0/default.jpg",,438,133 R,1147,2060,437,112,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_116_R_TC_46/387,6632,4272,277/pct:40/0/default.jpg",,292,116 R,387,6632,4272,277,
"https://stacks.stanford.edu/image/iiif/ty948rv7120%2F009_219_R_TC_46/3025,957,2150,200/pct:40/0/default.jpg",,9,219 R,3025,957,2150,200,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_102_V_TC_46/2792,3470,527,220/pct:40/0/default.jpg",,270,102 V,2792,3470,527,220,
"https://stacks.stanford.edu/image/iiif/ty948rv7120%2F009_88_V_TC_46/1362,6077,2057,205/pct:40/0/default.jpg",,9,88 V,1362,6077,2057,205,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_166_TC_46/2035,5245,2692,222/pct:40/0/default.jpg",,146,166,2035,5245,2692,222,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvi_R_TC_46/3250,2345,1202,95/pct:40/0/default.jpg",,22,xvi R,3250,2345,1202,95,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_118_R_TC_46/487,3550,490,122/pct:40/0/default.jpg",,52,118 R,487,3550,490,122,
"https://stacks.stanford.edu/image/iiif/db985sg7205%2F376_006_TC_46/1485,1660,1617,142/pct:40/0/default.jpg",,376,6,1485,1660,1617,142,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_41_R_TC_46/390,5387,2880,170/pct:40/0/default.jpg",,300,41 R,390,5387,2880,170,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_051_V_TC_46/1420,2375,802,115/pct:40/0/default.jpg",,628,51 V,1420,2375,802,115,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_1_V_TC_46/2712,5930,312,120/pct:40/0/default.jpg",,204,1 V,2712,5930,312,120,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_200_R_TC_46/712,2145,622,105/pct:40/0/default.jpg",,480,200 R,712,2145,622,105,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_59_R_TC_46/1672,3005,735,160/pct:40/0/default.jpg",,94,59 R,1672,3005,735,160,
