URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_113_R_TC_46/1330,1074,764,132/pct:40/0/default.jpg",,94,113 R,1330,1074,764,132,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_016_R_TC_46/812,3242,862,68/pct:40/0/default.jpg",,214,16 R,812,3242,862,68,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_086_TC_46/2184,2434,390,140/pct:40/0/default.jpg",,265,86,2184,2434,390,140,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_37_R_TC_46/2016,788,1526,134/pct:40/0/default.jpg",,139,37 R,2016,788,1526,134,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_104_R_TC_46/2226,5348,1058,198/pct:40/0/default.jpg",,11,104 R,2226,5348,1058,198,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_202_V_TC_46/3730,3740,280,84/pct:40/0/default.jpg",,485,202 V,3730,3740,280,84,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_058_V_TC_46/1470,3852,554,172/pct:40/0/default.jpg",,270,58 V,1470,3852,554,172,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_274_V_TC_46/3262,5474,1514,136/pct:40/0/default.jpg",,2III,274 V,3262,5474,1514,136,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_034_R_TC_46/1838,2560,570,94/pct:40/0/default.jpg",,438,34 R,1838,2560,570,94,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_180_R_TC_46/740,1930,922,88/pct:40/0/default.jpg",,10,180 R,740,1930,922,88,
"https://stacks.stanford.edu/image/iiif/bp218ym5464%2F308_007_TC_46/502,1514,892,122/pct:40/0/default.jpg",,308,7,502,1514,892,122,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_46_V_TC_46/3140,1146,924,112/pct:40/0/default.jpg",,252,46 V,3140,1146,924,112,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xix_V_TC_46/2054,5236,946,74/pct:40/0/default.jpg",,22,xix V,2054,5236,946,74,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_56_R_TC_46/2126,3240,228,90/pct:40/0/default.jpg",,161,56 R,2126,3240,228,90,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_150_R_TC_46/506,3982,972,94/pct:40/0/default.jpg",,52,150 R,506,3982,972,94,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_22_R_TC_46/1752,3470,966,84/pct:40/0/default.jpg",,107,22 R,1752,3470,966,84,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_57_V_TC_46/1050,454,1758,94/pct:40/0/default.jpg",,267,57 V,1050,454,1758,94,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_63_V_TC_46/928,5018,462,146/pct:40/0/default.jpg",,309,63 V,928,5018,462,146,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_272_V_TC_46/1300,1166,1258,116/pct:40/0/default.jpg",,4,272 V,1300,1166,1258,116,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_195_TC_46/550,1724,3098,188/pct:40/0/default.jpg",,163,195,550,1724,3098,188,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_90_V_TC_46/2948,1546,1132,74/pct:40/0/default.jpg",,50,90 V,2948,1546,1132,74,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_176_V_TC_46/1306,768,280,66/pct:40/0/default.jpg",,327,176 V,1306,768,280,66,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_046_TC_46/2066,1224,494,98/pct:40/0/default.jpg",,441,46,2066,1224,494,98,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvii_V_TC_46/1934,4292,210,78/pct:40/0/default.jpg",,22,xvii V,1934,4292,210,78,
"https://stacks.stanford.edu/image/iiif/xn117yn5845%2F371_212_V_TC_46/1750,3666,1250,100/pct:40/0/default.jpg",,371,212 V,1750,3666,1250,100,
"https://stacks.stanford.edu/image/iiif/xn117yn5845%2F371_055_R_TC_46/1066,2974,1152,104/pct:40/0/default.jpg",,371,55 R,1066,2974,1152,104,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_033_R_TC_46/2176,3180,1042,96/pct:40/0/default.jpg",,52,33 R,2176,3180,1042,96,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_8_V_TC_46/1132,4676,1476,136/pct:40/0/default.jpg",,65,8 V,1132,4676,1476,136,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_161_V_TC_46/2780,2140,1500,98/pct:40/0/default.jpg",,52,161 V,2780,2140,1500,98,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_340_R_TC_46/2108,5404,638,72/pct:40/0/default.jpg",,10,340 R,2108,5404,638,72,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_287_R_TC_46/2098,2396,362,96/pct:40/0/default.jpg",,463,287 R,2098,2396,362,96,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_002_R_TC_46/2492,368,176,58/pct:40/0/default.jpg",,55,2 R,2492,368,176,58,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_103_R_TC_46/1282,2852,142,58/pct:40/0/default.jpg",,55,103 R,1282,2852,142,58,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_215_TC_46/624,2468,3018,134/pct:40/0/default.jpg",,163,215,624,2468,3018,134,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_046_R_TC_46/286,3110,1416,100/pct:40/0/default.jpg",,45,46 R,286,3110,1416,100,
"https://stacks.stanford.edu/image/iiif/rx716zc6403%2F455_096_V_TC_46/570,108,1994,118/pct:40/0/default.jpg",,455,96 V,570,108,1994,118,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_094_V_TC_46/2084,3456,776,90/pct:40/0/default.jpg",,29,94 V,2084,3456,776,90,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_014_V_TC_46/2626,2922,218,98/pct:40/0/default.jpg",,45,14 V,2626,2922,218,98,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_12_R_TC_46/1322,3562,1506,200/pct:40/0/default.jpg",,373,12 R,1322,3562,1506,200,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_077_V_TC_46/834,656,1830,168/pct:40/0/default.jpg",,270,77 V,834,656,1830,168,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_260_V_TC_46/624,538,312,54/pct:40/0/default.jpg",,55,260 V,624,538,312,54,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_321_R_TC_46/686,336,348,86/pct:40/0/default.jpg",,49,321 R,686,336,348,86,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_041_R_TC_46/1736,896,208,60/pct:40/0/default.jpg",,55,41 R,1736,896,208,60,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_033_R_TC_46/2738,2740,1452,98/pct:40/0/default.jpg",,45,33 R,2738,2740,1452,98,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_62_R_TC_46/538,3500,2866,142/pct:40/0/default.jpg",,269,62 R,538,3500,2866,142,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_177_V_TC_46/1240,840,470,86/pct:40/0/default.jpg",,484,177 V,1240,840,470,86,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_127_R_TC_46/258,726,1812,132/pct:40/0/default.jpg",,380,127 R,258,726,1812,132,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_033_V_TC_46/876,3194,1214,102/pct:40/0/default.jpg",,45,33 V,876,3194,1214,102,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_29_TC_46/2036,916,1504,202/pct:40/0/default.jpg",,163,29,2036,916,1504,202,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_61_V_TC_46/3534,3472,376,90/pct:40/0/default.jpg",,315,61 V,3534,3472,376,90,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_120_TC_46/952,1340,414,200/pct:40/0/default.jpg",,163,120,952,1340,414,200,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_vii_R_TC_46/2672,3648,604,88/pct:40/0/default.jpg",,22,vii R,2672,3648,604,88,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_008_R_TC_46/540,2396,1576,96/pct:40/0/default.jpg",,45,8 R,540,2396,1576,96,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_146_R_TC_46/500,5506,3010,120/pct:40/0/default.jpg",,252,146 R,500,5506,3010,120,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_239_R_TC_46/846,3614,310,54/pct:40/0/default.jpg",,55,239 R,846,3614,310,54,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_497_R_TC_46/1036,88,142,56/pct:40/0/default.jpg",,463,497 R,1036,88,142,56,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_125_R_TC_46/440,4304,1416,126/pct:40/0/default.jpg",,65,125 R,440,4304,1416,126,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_028_V_TC_46/950,2992,942,94/pct:40/0/default.jpg",,52,28 V,950,2992,942,94,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_204_V_TC_46/2082,3722,158,74/pct:40/0/default.jpg",,130,204 V,2082,3722,158,74,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_217_R_TC_46/1100,968,592,128/pct:40/0/default.jpg",,11,217 R,1100,968,592,128,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xviii_V_TC_46/900,1458,756,68/pct:40/0/default.jpg",,22,xviii V,900,1458,756,68,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_003_V_TC_46/3360,1366,802,92/pct:40/0/default.jpg",,16II,3 V,3360,1366,802,92,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_148_R_TC_46/352,5094,1304,146/pct:40/0/default.jpg",,135,148 R,352,5094,1304,146,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_029_V_TC_46/3676,1728,262,74/pct:40/0/default.jpg",,75,29 V,3676,1728,262,74,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_030_R_TC_46/290,2098,774,94/pct:40/0/default.jpg",,470,30 R,290,2098,774,94,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_4_V_TC_46/1802,2938,366,88/pct:40/0/default.jpg",,263,4 V,1802,2938,366,88,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_179_V_TC_46/582,264,1496,172/pct:40/0/default.jpg",,480,179 V,582,264,1496,172,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_061_V_TC_46/1662,3012,116,48/pct:40/0/default.jpg",,55,61 V,1662,3012,116,48,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_41_R_TC_46/2774,5698,398,138/pct:40/0/default.jpg",,309,41 R,2774,5698,398,138,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_257_TC_46/504,4950,2820,184/pct:40/0/default.jpg",,163,257,504,4950,2820,184,
"https://stacks.stanford.edu/image/iiif/cg742qv0435%2F328_190_TC_46/1134,5488,2984,206/pct:40/0/default.jpg",,328,190,1134,5488,2984,206,
"https://stacks.stanford.edu/image/iiif/ns059km6096%2F246_v_V_TC_46/1942,494,1008,240/pct:40/0/default.jpg",,246,v V,1942,494,1008,240,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_189_V_TC_46/2738,1466,146,68/pct:40/0/default.jpg",,327,189 V,2738,1466,146,68,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_104_R_TC_46/3034,978,266,90/pct:40/0/default.jpg",,397,104 R,3034,978,266,90,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_029_R_TC_46/906,2190,438,90/pct:40/0/default.jpg",,187,29 R,906,2190,438,90,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_012_R_TC_46/1126,1204,236,102/pct:40/0/default.jpg",,468,12 R,1126,1204,236,102,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_62_V_TC_46/1470,880,868,108/pct:40/0/default.jpg",,50,62 V,1470,880,868,108,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_280_V_TC_46/3014,3282,588,126/pct:40/0/default.jpg",,2III,280 V,3014,3282,588,126,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_027_R_TC_46/3186,5838,352,114/pct:40/0/default.jpg",,271,27 R,3186,5838,352,114,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_334_R_TC_46/2166,4650,852,88/pct:40/0/default.jpg",,10,334 R,2166,4650,852,88,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_004_R_TC_46/2514,642,1062,100/pct:40/0/default.jpg",,45,4 R,2514,642,1062,100,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_120_R_TC_46/2344,2402,602,104/pct:40/0/default.jpg",,295,120 R,2344,2402,602,104,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_212_V_TC_46/2034,4060,254,116/pct:40/0/default.jpg",,316,212 V,2034,4060,254,116,
"https://stacks.stanford.edu/image/iiif/kc237kj0918%2F290_188_TC_46/1374,2426,916,148/pct:40/0/default.jpg",,290,188,1374,2426,916,148,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_062_R_TC_46/3016,3102,126,62/pct:40/0/default.jpg",,437,62 R,3016,3102,126,62,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_110_R_TC_46/340,1518,456,100/pct:40/0/default.jpg",,52,110 R,340,1518,456,100,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_77_V_TC_46/992,5084,1036,112/pct:40/0/default.jpg",,50,77 V,992,5084,1036,112,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_116_V_TC_46/1804,1280,878,92/pct:40/0/default.jpg",,10,116 V,1804,1280,878,92,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_026_R_TC_46/400,2204,1066,138/pct:40/0/default.jpg",,400,26 R,400,2204,1066,138,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_105_V_TC_46/1156,4340,1594,136/pct:40/0/default.jpg",,269,105 V,1156,4340,1594,136,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_118_V_TC_46/752,3332,2714,150/pct:40/0/default.jpg",,292,118 V,752,3332,2714,150,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_022_R_TC_46/764,3892,804,88/pct:40/0/default.jpg",,10,22 R,764,3892,804,88,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_044_V_TC_46/2534,862,252,86/pct:40/0/default.jpg",,483,44 V,2534,862,252,86,
"https://stacks.stanford.edu/image/iiif/nk435yn5722%2F332_182_TC_46/1408,2320,368,106/pct:40/0/default.jpg",,332,182,1408,2320,368,106,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_461_TC_46/1978,476,238,68/pct:40/0/default.jpg",,265,461,1978,476,238,68,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_023_V_TC_46/2332,622,596,58/pct:40/0/default.jpg",,55,23 V,2332,622,596,58,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_020_R_TC_46/508,2122,524,98/pct:40/0/default.jpg",,45,20 R,508,2122,524,98,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_058_V_TC_46/2094,3492,172,64/pct:40/0/default.jpg",,406,58 V,2094,3492,172,64,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_066_R_TC_46/1182,784,686,78/pct:40/0/default.jpg",,26,66 R,1182,784,686,78,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_044_R_TC_46/1564,922,276,104/pct:40/0/default.jpg",,231,44 R,1564,922,276,104,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvii_V_TC_46/1906,3978,648,66/pct:40/0/default.jpg",,22,xvii V,1906,3978,648,66,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_112_R_TC_46/2378,2190,350,80/pct:40/0/default.jpg",,75,112 R,2378,2190,350,80,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_40_V_TC_46/1114,1036,2852,126/pct:40/0/default.jpg",,269,40 V,1114,1036,2852,126,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_40_V_TC_46/1970,3020,346,132/pct:40/0/default.jpg",,50,40 V,1970,3020,346,132,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_090_R_TC_46/3068,2302,234,100/pct:40/0/default.jpg",,92,90 R,3068,2302,234,100,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_009_V_TC_46/808,2106,548,96/pct:40/0/default.jpg",,231,9 V,808,2106,548,96,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_271_V_TC_46/3004,2930,260,90/pct:40/0/default.jpg",,484,271 V,3004,2930,260,90,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_282_R_TC_46/1512,2930,332,64/pct:40/0/default.jpg",,55,282 R,1512,2930,332,64,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_134_V_TC_46/858,3292,3152,136/pct:40/0/default.jpg",,252,134 V,858,3292,3152,136,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_133_R_TC_46/2150,1342,196,58/pct:40/0/default.jpg",,55,133 R,2150,1342,196,58,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_102_V_TC_46/1268,3604,1348,98/pct:40/0/default.jpg",,397,102 V,1268,3604,1348,98,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_047_V_TC_46/2158,1342,678,94/pct:40/0/default.jpg",,10,47 V,2158,1342,678,94,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_034_V_TC_46/440,338,1434,166/pct:40/0/default.jpg",,480,34 V,440,338,1434,166,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_081_R_TC_46/3354,4470,478,98/pct:40/0/default.jpg",,45,81 R,3354,4470,478,98,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_161_R_TC_46/2652,5024,830,136/pct:40/0/default.jpg",,269,161 R,2652,5024,830,136,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_223_TC_46/922,1654,204,86/pct:40/0/default.jpg",,481,223,922,1654,204,86,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_105_R_TC_46/2064,3948,510,62/pct:40/0/default.jpg",,55,105 R,2064,3948,510,62,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_056_TC_46/2322,2514,332,88/pct:40/0/default.jpg",,441,56,2322,2514,332,88,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_135_V_TC_46/1650,1672,678,82/pct:40/0/default.jpg",,469,135 V,1650,1672,678,82,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_051_V_TC_46/1832,1694,182,68/pct:40/0/default.jpg",,406,51 V,1832,1694,182,68,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_102_TC_46/2432,1292,1438,156/pct:40/0/default.jpg",,146,102,2432,1292,1438,156,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_199_R_TC_46/924,3190,666,84/pct:40/0/default.jpg",,10,199 R,924,3190,666,84,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_120_R_TC_46/252,2658,394,148/pct:40/0/default.jpg",,135,120 R,252,2658,394,148,
"https://stacks.stanford.edu/image/iiif/pm493kf4162%2F424_012_V_TC_46/2398,218,244,100/pct:40/0/default.jpg",,424,12 V,2398,218,244,100,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_204_R_TC_46/846,742,898,100/pct:40/0/default.jpg",,16II,204 R,846,742,898,100,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_111_R_TC_46/368,2432,3318,158/pct:40/0/default.jpg",,292,111 R,368,2432,3318,158,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_109_R_TC_46/2766,4134,890,136/pct:40/0/default.jpg",,94,109 R,2766,4134,890,136,
"https://stacks.stanford.edu/image/iiif/xm721dj4603%2F478_059_V_TC_46/1592,2176,570,112/pct:40/0/default.jpg",,478,59 V,1592,2176,570,112,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_489_TC_46/1168,1484,928,74/pct:40/0/default.jpg",,265,489,1168,1484,928,74,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_10_R_TC_46/432,4984,2838,142/pct:40/0/default.jpg",,269,10 R,432,4984,2838,142,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_117_TC_46/1766,1382,420,88/pct:40/0/default.jpg",,441,117,1766,1382,420,88,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_054_R_TC_46/712,5178,1516,96/pct:40/0/default.jpg",,45,54 R,712,5178,1516,96,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_055_TC_46/728,3550,386,116/pct:40/0/default.jpg",,51,55,728,3550,386,116,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_032_R_TC_46/190,744,982,106/pct:40/0/default.jpg",,319,32 R,190,744,982,106,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_207_TC_46/1672,3086,1260,140/pct:40/0/default.jpg",,163,207,1672,3086,1260,140,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_47_V_TC_46/1036,810,498,134/pct:40/0/default.jpg",,316,47 V,1036,810,498,134,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_73_V_TC_46/2850,4212,1182,140/pct:40/0/default.jpg",,269,73 V,2850,4212,1182,140,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_60_TC_46/1310,4730,2634,166/pct:40/0/default.jpg",,163,60,1310,4730,2634,166,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_027_R_TC_46/996,4282,594,82/pct:40/0/default.jpg",,26,27 R,996,4282,594,82,
"https://stacks.stanford.edu/image/iiif/df920pp7276%2F184_133_V_TC_46/2246,3988,1552,150/pct:40/0/default.jpg",,184,133 V,2246,3988,1552,150,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_150_V_TC_46/888,2318,364,116/pct:40/0/default.jpg",,50,150 V,888,2318,364,116,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_034_R_TC_46/3242,1040,936,98/pct:40/0/default.jpg",,45,34 R,3242,1040,936,98,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_113_R_TC_46/2316,1220,300,46/pct:40/0/default.jpg",,136,113 R,2316,1220,300,46,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_43_R_TC_46/718,2912,958,126/pct:40/0/default.jpg",,50,43 R,718,2912,958,126,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_37_R_TC_46/2048,3046,1554,134/pct:40/0/default.jpg",,139,37 R,2048,3046,1554,134,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_034_V_TC_46/908,1688,1466,98/pct:40/0/default.jpg",,52,34 V,908,1688,1466,98,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_079_R_TC_46/494,2812,1656,102/pct:40/0/default.jpg",,45,79 R,494,2812,1656,102,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_22_R_TC_46/664,606,2088,180/pct:40/0/default.jpg",,300,22 R,664,606,2088,180,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_036_V_TC_46/1562,3308,554,100/pct:40/0/default.jpg",,45,36 V,1562,3308,554,100,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_66_V_TC_46/3760,2430,1194,130/pct:40/0/default.jpg",,94,66 V,3760,2430,1194,130,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_227_R_TC_46/2056,868,256,60/pct:40/0/default.jpg",,55,227 R,2056,868,256,60,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_202_TC_46/1900,1152,470,132/pct:40/0/default.jpg",,266,202,1900,1152,470,132,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_058_R_TC_46/90,520,938,72/pct:40/0/default.jpg",,406,58 R,90,520,938,72,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_182_R_TC_46/2898,4496,736,100/pct:40/0/default.jpg",,52,182 R,2898,4496,736,100,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_269_R_TC_46/2278,1842,264,80/pct:40/0/default.jpg",,75,269 R,2278,1842,264,80,
"https://stacks.stanford.edu/image/iiif/pm493kf4162%2F424_015_V_TC_46/1920,2340,220,104/pct:40/0/default.jpg",,424,15 V,1920,2340,220,104,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_022_R_TC_46/278,5048,728,138/pct:40/0/default.jpg",,135,22 R,278,5048,728,138,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_184_R_TC_46/1266,3044,2220,144/pct:40/0/default.jpg",,269,184 R,1266,3044,2220,144,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_60_R_TC_46/3106,1640,946,120/pct:40/0/default.jpg",,94,60 R,3106,1640,946,120,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_115_V_TC_46/688,1748,3438,140/pct:40/0/default.jpg",,292,115 V,688,1748,3438,140,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_038_R_TC_46/1742,572,730,96/pct:40/0/default.jpg",,319,38 R,1742,572,730,96,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_046_V_TC_46/1920,1038,1082,106/pct:40/0/default.jpg",,319,46 V,1920,1038,1082,106,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_13_TC_46/3148,5696,488,182/pct:40/0/default.jpg",,163,13,3148,5696,488,182,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_202_R_TC_46/2240,4496,794,86/pct:40/0/default.jpg",,10,202 R,2240,4496,794,86,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_96_R_TC_46/1370,3030,384,104/pct:40/0/default.jpg",,31,96 R,1370,3030,384,104,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_144_R_TC_46/512,744,188,76/pct:40/0/default.jpg",,130,144 R,512,744,188,76,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_237_R_TC_46/828,796,1534,174/pct:40/0/default.jpg",,83,237 R,828,796,1534,174,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_067_TC_46/340,5708,2806,202/pct:40/0/default.jpg",,146,67,340,5708,2806,202,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_191_R_TC_46/2964,106,346,150/pct:40/0/default.jpg",,16II,191 R,2964,106,346,150,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_27_V_TC_46/1208,2388,2920,136/pct:40/0/default.jpg",,269,27 V,1208,2388,2920,136,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_191_R_TC_46/472,5782,1392,114/pct:40/0/default.jpg",,17,191 R,472,5782,1392,114,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_101_R_TC_46/370,2922,1612,76/pct:40/0/default.jpg",,136,101 R,370,2922,1612,76,
